customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8752-GHJFU,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),89.2,1850.65,Yes
1755-FZQEC,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Mailed check,19.9,4504.9,No
4001-TSBTV,Female,0,No,No,3,No,No phone service,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,104.35,5420.65,No
9631-RXVJM,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),69.55,2595.25,No
7096-UCLNH,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),44.85,61.7,No
7711-YIJWC,Female,0,No,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),106.35,681.4,Yes
3780-YVMFA,Male,0,Yes,Yes,46,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),80.7,19.55,No
1539-LNKHM,Male,1,Yes,No,20,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.7,5776.45,No
4913-EHYUI,Male,1,Yes,No,46,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,99.5,5935.1,Yes
3274-NSDWE,Male,0,Yes,No,29,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,85.2,543.8,No
7892-POOKP,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),69.8,1311.6,No
5939-XAIXZ,Female,0,Yes,No,36,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,No,One year,No,Credit card (automatic),19.2,268.35,No
7321-ZNSLA,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24.45,135.75,No
8966-KZXXA,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,24.1,4677.1,No
5110-CHOPY,Female,0,No,Yes,46,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,70.3,73,No
9494-MRNYX,Female,0,Yes,Yes,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,24.6,172.35,No
8735-DCXNF,Male,0,No,Yes,18,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.65,132.25,No
3523-BRGUW,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),24.95,70.25,No
3778-FOAQW,Male,0,Yes,Yes,40,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,40.2,68.5,No
1163-VIPRI,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.2,1725.4,No
8844-TONUD,Female,1,Yes,No,46,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.4,8058.85,No
5360-XGYAZ,Male,0,No,Yes,60,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,94.65,193.6,Yes
1075-BGWOH,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,80.45,3414.65,No
2056-EVGZL,Female,0,Yes,Yes,35,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,101.5,1847.55,No
1536-YHDOE,Male,1,Yes,Yes,40,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,No,Credit card (automatic),110.55,5624.85,Yes
6572-ADKRS,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.8,487.05,Yes
1171-TYKUR,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,55.5,1077.5,No
8017-UVSZU,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,112.95,7365.7,Yes
2026-TGDHM,Male,0,No,No,4,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.25,1544.05,Yes
8189-HBVRW,Male,0,No,No,62,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),30.85,5980.55,Yes
9067-SQTNS,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.65, ,No
8073-IJDCM,Male,1,Yes,Yes,43,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,45.3,729.95,No
3050-RLLXC,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,80.65,389.8,No
5090-EMGTC,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.15,1477.65,Yes
9084-OAYKL,Male,1,Yes,No,56,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),50.9,5025.8,No
6705-LNMDD,Female,0,No,No,46,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),89.9,235.05,No
1302-UHBDD,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.8,3320.6,No
8150-QUDFX,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.65,5321.25,No
9685-WKZGT,Male,0,Yes,No,2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.85,7470.1,No
2150-OEGBV,Male,1,No,No,22,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,61.4,465.05,Yes
6366-ZGQGL,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.95,4399.5,No
3230-JCNZS,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,73.55,779.2,No
3097-FQTVJ,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,81.3,2157.3,No
6005-OBZPH,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,92.55,1221.65,No
9067-SQTNS,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.2,523.5,No
9917-KWRBE,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,30.5,535.05,No
3640-JQGJG,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.9,132.25,No
3115-JPJDD,Male,0,Yes,No,45,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,55.25,68.2,No
5651-CPDND,Female,0,Yes,No,22,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,80.2,3605.6,No
0886-QGENL,Female,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,91.35,78.8,No
9894-EZEWG,Male,0,Yes,No,47,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.2,242,No
6326-MTTXK,Female,1,Yes,Yes,9,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,109.7,5000.05,No
6437-UKHMV,Male,0,No,No,54,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),80.45,3623.95,Yes
4987-GQWPO,Female,0,No,Yes,31,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.8,4284.8,No
6572-ADKRS,Female,0,Yes,No,14,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),94.9,746.5,No
9787-XVQIU,Male,0,No,No,30,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.55,3723.65,Yes
4883-KCPZJ,Male,0,No,No,21,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.9,531.55,No
7783-YKGDV,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Credit card (automatic),24.4,966.25,No
8739-WWKDU,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.2,25.05,Yes
9481-WHGWY,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,170.9,No
8735-NBLWT,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.35,246.7,No
4672-FOTSD,Male,0,Yes,No,46,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,84.5,465.45,No
8713-IGZSO,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.65,84.2,No
2791-SFVEW,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.2,6754.35,Yes
8380-PEFPE,Male,1,No,No,34,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,1461.15,Yes
7833-PKIHD,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.9,3181.8,No
0362-RAOQO,Male,0,No,No,51,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,26.0,1217.25,No
4913-EHYUI,Female,0,No,No,45,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.0,6589.6,Yes
7789-CRUVC,Female,0,Yes,Yes,69,Yes,Yes,No,No,Yes,No internet service,No internet service,No,Yes,One year,No,Mailed check,24.95,4845.4,No
5456-ITGIC,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,80.15,4399.5,Yes
8258-GSTJK,Female,1,No,No,58,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.3,4134.85,Yes
8292-FRFZQ,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.1,251.6,No
8383-SGHJU,Male,1,No,No,18,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),54.15,4750.95,No
9172-JITSM,Male,1,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.3,71.35,Yes
9602-WCXPI,Male,0,No,No,72,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.75,1222.8,No
2311-QYMUQ,Male,1,Yes,No,43,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.0,2511.95,No
6987-XQSJT,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,89.2,6770.5,No
0757-WCUUZ,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,105.5,7051.95,Yes
9522-ZSINC,Male,1,No,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.6,453.75,Yes
1852-XEMDW,Male,0,Yes,Yes,18,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,86.45,5921.35,No
0057-QBUQH,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,306.6,No
4737-HOBAX,Male,0,No,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.35,1561.5,No
9163-GHAYE,Female,0,Yes,Yes,62,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),48.7,4750.95,No
4139-SUGLD,Male,0,No,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24.85,425.1,No
3428-MMGUB,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,1399.35,No
4713-LZDRV,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,100.25,1188.2,No
5168-MSWXT,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.75,8127.6,No
4891-NLUBA,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24.6,43.3,No
0862-PRCBS,Male,0,No,No,5,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,100.5,1125.2,Yes
8740-CRYFY,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.9,2751,No
5698-BQJOH,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,450.9,No
4868-AADLV,Female,0,Yes,No,55,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.35,4149.45,Yes
6368-NWMCE,Female,1,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),49.55,1837.9,No
4836-WNFNO,Female,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,357.7,No
7996-BPXHY,Male,0,No,No,44,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,105.75,63.6,No
1196-AMORA,Female,0,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),84.8,95.05,No
4837-QUSFT,Male,0,No,No,63,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,109.75,6139.5,No
0362-ZBZWJ,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,101.35,838.7,Yes
6424-ELEYH,Male,1,Yes,No,3,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,25.05,118.4,No
5299-RULOA,Male,0,No,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),70.55,3023.55,No
4672-FOTSD,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,45.2,5011.15,Yes
8016-ZMGMO,Female,0,No,No,70,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.15,571.05,Yes
6919-ELBGL,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.85,516.3,No
5150-ITWWB,Male,0,Yes,Yes,51,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.05,6981.35,No
9408-SSNVZ,Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,64.15,226.2,No
6365-HITVU,Male,0,No,No,71,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.45,1654.7,No
6646-JPPHA,Female,0,No,Yes,19,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),83.4,1778.5,No
1623-NLDOT,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.35,3342.45,No
9871-ELEYA,Female,0,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),49.85,1399.35,No
1304-BCCFO,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,80.85,54.65,Yes
2809-ILCYT,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.25,5731.4,No
0565-JUPYD,Male,1,No,Yes,29,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),91.25,43.3,Yes
9178-JHUVJ,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.35,1851.45,No
8071-SBTRN,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,69.9,613.95,Yes
4317-VTEOA,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,19.1,7114.25,No
8498-XXGWA,Female,1,No,No,54,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),74.2,1090.65,No
2469-DTSGX,Male,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,55.45,5886.85,No
0375-HVGXO,Male,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,523.5,No
6261-RCVNS,Female,0,No,Yes,37,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),95.15,2012.7,Yes
9257-AZMTZ,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.15,1388,Yes
0536-ESJEP,Male,0,No,No,13,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,99.65,666,Yes
3269-ATYWD,Male,1,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,60.35,298.35,No
6360-SVNWV,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,202.3,No
8685-WHQPW,Male,0,No,Yes,18,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),40.65,94.55,No
0431-APWVY,Female,0,No,No,2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),49.05,2019.8,No
3166-PNEOF,Female,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,75.7,8127.6,No
0723-DRCLG,Male,0,No,Yes,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),66.5,331.85,No
4686-GEFRM,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,516.3,No
4518-FZBSX,Male,1,Yes,No,45,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,45.65,218.55,No
7273-TEFQD,Female,0,No,No,62,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),69.65,7337.55,No
8246-SHFGA,Female,0,No,No,56,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,One year,No,Mailed check,21.15,357.75,Yes
6682-VCIXC,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,104.5,465.85,No
2272-UOINI,Male,0,Yes,No,34,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),94.0,1505.9,No
0017-DINOC,Female,0,Yes,No,8,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),80.0,606.25,No
8573-JGCZW,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,4816.7,No
6572-ADKRS,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,79.95,350.35,No
1488-SYSFC,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.9,419.35,No
6029-CSMJE,Male,0,Yes,No,59,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),79.75,1412.65,Yes
3597-YASZG,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,51.1,45.7,No
1187-WILMM,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),89.1,5979.7,Yes
6131-JLWZM,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1110.35,No
5533-NHFRF,Male,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,81.4,729.95,Yes
7271-AJDTL,Male,0,No,No,22,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.65,4819.75,No
6439-LAJXL,Male,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.7,2077.95,No
8336-TAVKX,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,3181.8,No
9548-ZMVTX,Male,0,No,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),89.85,2896.4,No
6393-WRYZE,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.85,74.9,Yes
4749-VFKVB,Male,0,No,No,52,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.5,4993.4,Yes
4049-ZPALD,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,80.25,No
9415-DPEWS,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,73.0,3097,No
6302-JGYRJ,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.05,1691.9,No
4659-NZRUF,Female,0,Yes,No,43,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,100.3,70.1,No
8619-IJNDK,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.45,465.05,No
4277-PVRAN,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.15,727.85,No
1663-MHLHE,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.35,981.45,No
3197-ARFOY,Male,0,No,No,68,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,41.9,399.45,Yes
7596-IIWYC,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,51.25,220.65,No
2589-AYCRP,Female,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,455.5,No
6128-AQBMT,Male,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),23.9,70.3,No
7182-OVLBJ,Male,0,No,No,67,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.9,1252,No
2192-OZITF,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,163.7,No
1820-DJFPH,Female,1,No,No,47,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.35,702.9,Yes
8107-KNCIM,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,6766.95,No
0080-OROZO,Female,1,Yes,No,60,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.7,360.55,No
7567-ECMCM,Female,0,Yes,Yes,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),69.15,150,Yes
6794-HKIAJ,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),80.0,1859.1,No
0479-HMSWA,Male,0,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.05,4968,No
3797-FKOGQ,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.85,2117.25,Yes
2649-HWLYB,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.6,2429.1,No
4836-WNFNO,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),71.0,1759.4,No
3957-SQXML,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,104.95,2970.3,No
9339-FIIJL,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.3,3870.3,No
