customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7130-VTEWQ,Female,1,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7641.76557459982,Yes
2200-DSAAL,Female,0,No,No,72.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,118.75,8684.8,No
4302-ZYFEL,Male,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),118.75,8438.61557459982,No
9351-LZYGF,Female,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,No
4366-CTOUZ,Female,0,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,118.75,8684.8,No
6121-VZNQB,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.75,7054.61557459982,Yes
7903-CMPEY,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7115.81557459982,Yes
1518-OMDIK,Male,0,Yes,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,8498.11557459982,No
6671-NGWON,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7186.11557459982,No
0595-ITUDF,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.75,8684.8,No
6996-KNSML,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.75,7110.41557459982,Yes
1955-IBMMB,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),118.75,8227.81557459982,No
0096-BXERS,Female,0,Yes,No,72.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,7350.06557459982,No
3806-YAZOV,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7091.51557459982,No
7998-ZLXWN,Female,0,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),118.75,7366.31557459982,No
6253-WRFHY,Male,0,Yes,Yes,72.0,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,118.75,7912.86557459982,No
9133-AYJZG,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,No
2675-OTVVJ,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,118.75,8684.8,No
8680-CGLTP,Male,0,No,No,72.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,118.75,8684.8,No
8430-TWCBX,Female,0,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),118.75,8067.56557459982,No
5018-GWURO,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.75,8684.8,No
6741-QRLUP,Female,0,No,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),118.75,8684.8,No
4737-HOBAX,Male,0,Yes,No,72.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
0537-QYZZN,Male,1,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,8684.8,No
3340-QBBFM,Male,1,Yes,No,72.0,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),118.75,8684.8,No
1704-NRWYE,Female,1,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,7787.16557459982,Yes
2592-SEIFQ,Male,0,No,No,72.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,7102.46557459982,Yes
8200-KLNYW,Female,0,Yes,No,72.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,118.75,8684.8,No
3372-CDXFJ,Male,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),118.75,7379.11557459982,No
4781-ZXYGU,Male,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.75,7055.66557459982,No
7632-YUTXB,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,118.75,7555.61557459982,No
2718-YSKCS,Male,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),118.75,8422.96557459982,No
9896-UYMIE,Male,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,8684.8,No
0853-NWIFK,Female,0,No,No,72.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,118.75,8684.8,No
8212-CRQXP,Female,0,Yes,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,No
6980-CDGFC,Female,0,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),118.75,8362.91557459982,No
7691-XVTZH,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
2520-SGTTA,Female,0,Yes,Yes,71.18791769663379,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.75,,No
7481-ATQQS,Female,1,No,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,Yes
2277-VWCNI,Female,1,No,No,72.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,118.75,7215.36557459982,No
1088-CNNKB,Male,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),118.75,8684.8,No
8642-GVWRF,Female,0,Yes,No,72.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),118.75,7200.51557459982,Yes
1930-BZLHI,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,118.75,7458.21557459982,No
3400-ESFUW,Male,0,Yes,Yes,72.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),118.75,8684.8,Yes
5868-YTYKS,Male,0,No,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.75,7055.76557459982,No
3525-DVKFN,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.75,7393.56557459982,No
1482-OXZSY,Male,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,8684.8,No
0377-JBKKT,Male,0,Yes,Yes,72.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,118.75,8307.31557459982,No
5778-BVOFB,Female,0,No,No,72.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.75,7565.56557459982,No
3373-YZZYM,Male,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7054.71557459982,No
2057-ZBLPD,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,Yes
0228-MAUWC,Male,0,No,No,72.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,118.75,8180.11557459982,No
5502-RLUYV,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,Yes
0023-HGHWL,Male,1,No,No,72.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7060.61557459982,Yes
7663-YJHSN,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
4915-BFSXL,Male,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),118.75,8684.8,No
3086-RUCRN,Female,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,8684.8,No
5215-LNLDJ,Female,0,Yes,Yes,72.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7184.56557459982,No
7576-JMYWV,Female,1,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
9039-RBEEE,Male,0,No,No,72.0,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,Yes
0257-KXZGU,Female,0,Yes,Yes,72.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),118.75,8684.8,No
1307-ATKGB,Male,0,No,No,72.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
8417-FMLZI,Male,0,Yes,Yes,72.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),118.75,7513.06557459982,Yes
3714-XPXBW,Female,0,No,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,No
1850-AKQEP,Male,0,No,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7214.21557459982,No
2824-DXNKN,Female,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
5227-JSCFE,Male,1,Yes,No,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),118.75,8684.8,No
0848-ZGQIJ,Female,0,Yes,No,72.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,8496.66557459982,No
3621-CHYVB,Female,0,Yes,No,72.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,8684.8,No
8042-RNLKO,Male,0,No,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),118.75,8684.8,No
1792-UXAFY,Female,1,No,No,72.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,8532.41557459982,Yes
5372-FBKBN,Female,0,No,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7487.71557459982,No
0420-TXVSG,Male,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),118.75,8684.8,No
6217-TOWGS,Female,0,Yes,No,72.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,8358.06557459982,No
0515-YPMCW,Male,0,No,Yes,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,7105.96557459982,Yes
0378-XSZPU,Male,0,Yes,No,72.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),118.75,8684.8,Yes
1045-LTCYT,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),118.75,7175.26557459982,No
1544-JJMYL,Male,0,No,No,72.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),118.75,8684.8,No
4636-JGAAI,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,118.75,8684.8,No
6874-SGLHU,Male,0,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,8684.8,No
5951-AOFIH,Male,0,No,No,72.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,No
4729-XKASR,Male,0,No,Yes,72.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,7060.26557459982,Yes
3059-NGMXB,Male,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,118.75,7980.16557459982,No
8652-YHIYU,Female,0,No,Yes,72.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),118.75,8299.71557459982,No
5278-PNYOX,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
5449-FIBXJ,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,118.75,8684.8,Yes
3486-HOOGQ,Female,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),118.75,8684.8,No
5061-PBXFW,Female,0,Yes,Yes,72.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),118.75,8684.8,No
8630-FJLIB,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,8257.16557459982,No
3891-NLXJB,Male,0,No,No,72.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,118.75,8426.36557459982,No
4749-OJKQU,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7337.86557459982,No
0577-WHMEV,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,118.75,8410.41557459982,No
5453-AXEPF,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.75,8372.41557459982,No
3639-XJHKQ,Female,0,No,Yes,72.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.75,8333.31557459982,No
3716-LRGXK,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
2263-SFSQZ,Male,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,118.75,8257.76557459982,No
9950-MTGYX,Male,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),118.75,7523.46557459982,No
3397-AVTKU,Male,0,No,No,72.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,118.75,8684.8,No
4825-FUREZ,Male,0,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,118.75,7871.01557459982,No
9837-BMCLM,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,7277.56557459982,Yes
2672-OJQZP,Female,0,No,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,118.75,7080.26557459982,No
0137-UDEUO,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7099.26557459982,Yes
3134-DSHVC,Female,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),118.75,8684.8,No
6161-UUUTA,Male,1,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,7296.41557459982,Yes
7821-DPRQE,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
6543-XRMYR,Female,1,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,Yes
2001-EWBQU,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,118.75,8684.8,No
4925-LMHOK,Male,0,No,No,72.0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),118.75,7975.21557459982,Yes
1608-GMEWB,Male,1,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,8684.8,No
6695-AMZUF,Female,0,Yes,No,72.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
1455-UGQVH,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8073.26557459982,Yes
8410-BGQXN,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7128.91557459982,No
8280-MQRQN,Female,0,No,No,72.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,118.75,7085.96557459982,Yes
1619-YWUBB,Female,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),118.75,8650.41557459982,No
7611-YKYTC,Male,0,Yes,Yes,72.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),118.75,8609.46557459982,No
2037-SGXHH,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,8684.8,Yes
3178-FESZO,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,7135.76557459982,Yes
0365-GXEZS,Male,0,Yes,No,72.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,118.75,8504.26557459982,No
0082-OQIQY,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,No
6087-MVHJH,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,8457.61557459982,Yes
4603-JANFB,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7105.36557459982,Yes
3018-TFTSU,Male,0,No,No,72.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),118.75,7894.11557459982,Yes
3606-SBKRY,Male,0,No,No,72.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,118.75,8558.91557459982,No
4806-KEXQR,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,7359.81557459982,Yes
0667-NSRGI,Female,0,Yes,No,72.0,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,118.75,8684.8,No
7083-YNSKY,Female,0,No,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),118.75,7435.11557459982,Yes
6893-ODYYE,Male,0,No,No,72.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),118.75,8684.8,No
8242-JSVBO,Male,0,No,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.75,7358.01557459982,No
2479-BRAMR,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.75,8684.8,Yes
9541-ZPSEA,Male,0,Yes,Yes,72.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),118.75,8684.8,No
2665-NPTGL,Female,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,8684.8,No
1139-WUOAH,Male,0,No,No,72.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
4693-VWVBO,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,118.75,7096.56557459982,No
7434-SHXLS,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,7056.41557459982,Yes
6937-GCDGQ,Male,0,Yes,Yes,72.0,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),118.75,7991.11557459982,No
0988-JRWWP,Female,0,No,No,72.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,7175.91557459982,No
5075-JSDKI,Female,0,No,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,118.75,8528.61557459982,No
7908-QCBCA,Female,0,Yes,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,7104.91557459982,Yes
8644-XYTSV,Male,0,Yes,No,72.0,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.75,8661.56557459982,No
6711-FLDFB,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7576.66557459982,Yes
3873-WOSBC,Male,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),118.75,8684.8,No
7465-ZZRVX,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7105.86557459982,No
7975-JMZNT,Male,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),118.75,8684.8,No
7251-XFOIL,Female,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,118.75,8684.8,No
4116-IQRFR,Male,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),118.75,7108.61557459982,No
3714-JTVOV,Female,1,Yes,No,72.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,8684.8,Yes
8259-DZLIZ,Female,0,Yes,Yes,72.0,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),118.75,8684.8,No
0442-ZXKVS,Female,1,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,8684.8,No
7853-WNZSY,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),118.75,7055.26557459982,No
3120-FAZKD,Male,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),118.75,8266.41557459982,No
8606-OEGQZ,Female,0,No,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),118.75,7490.16557459982,No
0225-ZORZP,Male,0,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,118.75,7270.56557459982,No
4702-IOQDC,Female,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7105.61557459982,Yes
9489-JMTTN,Female,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),118.75,8684.8,No
0575-CUQOV,Male,1,Yes,No,72.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,118.75,8684.8,No
0967-BMLBD,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,118.75,7231.86557459982,No
6178-KFNHS,Female,0,No,Yes,72.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,7944.76557459982,Yes
2830-LEWOA,Male,0,Yes,Yes,72.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),118.75,8684.8,No
5006-MXVRN,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),118.75,7797.96557459982,No
1264-BYWMS,Male,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8684.8,Yes
9658-WYUFB,Female,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,8653.01557459982,Yes
8327-WKMIE,Male,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),118.75,7821.26557459982,No
